season,team1,team2,team1_resolved,team2_resolved,actual_result,team1_prob,predicted_result,predicted_winner,actual_margin,projected_margin,margin_abs_error
2015,Butler,Notre Dame,Butler,Notre Dame,0,0.4140735009617245,0,Notre Dame,-3,-0.5235065567708792,2.4764934432291206
2015,UCLA,UAB,UCLA,UAB,1,0.5873481809785144,1,UCLA,17,2.230401938399134,14.769598061600867
2015,UAB,UCLA,UAB,UCLA,0,0.3883321935529643,0,UCLA,-17,-3.296794191152666,13.703205808847335
2015,Utah,Georgetown,Utah,Georgetown,1,0.5588986427079685,1,Utah,11,0.9847108868702591,10.015289113129741
2015,Georgetown,Utah,Georgetown,Utah,0,0.4378905160139933,0,Utah,-11,-2.1719092166601883,8.828090783339812
2015,Xavier,Georgia St,Xavier,Georgia State,1,0.5921348903873823,1,Xavier,8,1.1505818546104833,6.849418145389516
2015,Georgia St,Xavier,Georgia State,Xavier,0,0.42525296204902563,0,Xavier,-8,-2.2965056802227477,5.703494319777253
2015,Duke,San Diego St,Duke,San Diego State,1,0.6620282023909426,1,Duke,19,4.007129689021213,14.992870310978788
2015,San Diego St,Duke,San Diego State,Duke,0,0.32412875319026907,0,Duke,-19,-5.550492877667888,13.449507122332111
2015,Gonzaga,Iowa,Gonzaga,Iowa,1,0.5859943320190344,1,Gonzaga,19,4.291682328923833,14.708317671076166
2015,Iowa,Gonzaga,Iowa,Gonzaga,0,0.4059579228568255,0,Gonzaga,-19,-3.5490361546701665,15.450963845329834
2015,Louisville,Northern Iowa,Louisville,Northern Iowa,1,0.49799222732231074,0,Northern Iowa,13,-0.5819251991357142,13.581925199135714
2015,Northern Iowa,Louisville,Northern Iowa,Louisville,0,0.528245300454182,1,Northern Iowa,-13,1.8956808684544273,14.895680868454427
2015,Michigan St,Virginia,Michigan State,Virginia,1,0.44453204823076425,0,Virginia,6,-2.173613619083193,8.173613619083193
2015,Virginia,Michigan St,Virginia,Michigan State,0,0.5719669526675947,1,Virginia,-6,2.5950560135770333,8.595056013577032
2015,Oklahoma,Dayton,Oklahoma,Dayton,1,0.6000992475959158,1,Oklahoma,6,3.040065899107471,2.959934100892529
2015,Dayton,Oklahoma,Dayton,Oklahoma,0,0.4400202922911044,0,Oklahoma,-6,-0.6437361652611231,5.356263834738877
2015,West Virginia,Maryland,West Virginia,Maryland,1,0.47645128385252833,0,Maryland,10,0.103387023403458,9.896612976596542
2015,Maryland,West Virginia,Maryland,West Virginia,0,0.5153669937196025,1,Maryland,-10,1.2363175629031617,11.236317562903162
2015,Wichita St,Kansas,Wichita State,Kansas,1,0.47461465171747874,0,Kansas,13,-1.0355246725011158,14.035524672501115
2015,Kansas,Wichita St,Kansas,Wichita State,0,0.518396361382657,1,Kansas,-13,0.9958522737970452,13.995852273797045
2015,Wisconsin,Oregon,Wisconsin,Oregon,1,0.6763676876634521,1,Wisconsin,7,5.952886959365629,1.047113040634371
2015,Oregon,Wisconsin,Oregon,Wisconsin,0,0.3467828817312507,0,Wisconsin,-7,-5.285589272525919,1.714410727474081
2015,Arizona,Xavier,Arizona,Xavier,1,0.6079808878435446,1,Arizona,8,3.169269084914481,4.830730915085519
2015,Xavier,Arizona,Xavier,Arizona,0,0.42784761253446196,0,Arizona,-8,-3.638283442925675,4.361716557074325
2015,Kentucky,West Virginia,Kentucky,West Virginia,1,0.6532957744800458,1,Kentucky,39,2.4771815620300655,36.52281843796993
2015,West Virginia,Kentucky,West Virginia,Kentucky,0,0.3214221853423994,0,Kentucky,-39,-6.4264101636525295,32.57358983634747
2015,Notre Dame,Wichita St,Notre Dame,Wichita State,1,0.5864253615943295,1,Notre Dame,11,1.5525383927561958,9.447461607243804
2015,Wichita St,Notre Dame,Wichita State,Notre Dame,0,0.4410307421813265,0,Notre Dame,-11,-2.413814821696615,8.586185178303385
2015,Wisconsin,North Carolina,Wisconsin,North Carolina,1,0.6004675854927812,1,Wisconsin,7,3.1480798681767115,3.8519201318232885
2015,North Carolina,Wisconsin,North Carolina,Wisconsin,0,0.3936622884213147,0,Wisconsin,-7,-4.9222565027049505,2.0777434972950495
2015,Duke,Utah,Duke,Utah,1,0.558833669931549,1,Duke,6,2.513044199151941,3.486955800848059
2015,Utah,Duke,Utah,Duke,0,0.44000887503474656,0,Duke,-6,1.6794860018129296,7.679486001812929
2015,Gonzaga,UCLA,Gonzaga,UCLA,1,0.6304538628658892,1,Gonzaga,12,3.319510465960056,8.680489534039944
2015,UCLA,Gonzaga,UCLA,Gonzaga,0,0.368844450942395,0,Gonzaga,-12,-3.8138133700532384,8.18618662994676
2015,Louisville,NC State,Louisville,NC State,1,0.5215457685871251,1,Louisville,10,0.2632269248665943,9.736773075133407
2015,NC State,Louisville,NC State,Louisville,0,0.4630069787875468,0,Louisville,-10,-0.4747050787436627,9.525294921256338
2015,Michigan St,Oklahoma,Michigan State,Oklahoma,1,0.4826806928789185,0,Oklahoma,4,-1.2777380404698981,5.277738040469898
2015,Oklahoma,Michigan St,Oklahoma,Michigan State,0,0.5183802283215457,1,Oklahoma,-4,-0.09348581074092237,3.906514189259078
2015,Kentucky,Notre Dame,Kentucky,Notre Dame,1,0.5483610644380775,1,Kentucky,2,3.5901644266892583,1.5901644266892583
2015,Notre Dame,Kentucky,Notre Dame,Kentucky,0,0.4457919301063469,0,Kentucky,-2,-1.1388890939164065,0.8611109060835935
2015,Wisconsin,Arizona,Wisconsin,Arizona,1,0.5733686451828955,1,Wisconsin,7,1.5359302690218595,5.4640697309781405
2015,Arizona,Wisconsin,Arizona,Wisconsin,0,0.4806950553068116,0,Wisconsin,-7,0.7947722800408393,7.794772280040839
2015,Duke,Gonzaga,Duke,Gonzaga,1,0.5353653008766059,1,Duke,14,1.5404491225263266,12.459550877473674
2015,Gonzaga,Duke,Gonzaga,Duke,0,0.45903094502453473,0,Duke,-14,1.1736721602563018,15.173672160256302
2015,Michigan St,Louisville,Michigan State,Louisville,1,0.5069091547440654,1,Michigan St,6,-0.22717719613023624,6.227177196130237
2015,Louisville,Michigan St,Louisville,Michigan State,0,0.49085837261108,0,Michigan St,-6,-0.43880823052703233,5.561191769472968
2015,Duke,Michigan St,Duke,Michigan State,1,0.6004148238277731,1,Duke,20,3.990013830081878,16.009986169918122
2015,Michigan St,Duke,Michigan State,Duke,0,0.39251037949329787,0,Duke,-20,-2.5568611530778464,17.443138846922153
2015,Wisconsin,Kentucky,Wisconsin,Kentucky,1,0.5086021526779155,1,Wisconsin,7,3.6306503857952426,3.3693496142047574
2015,Kentucky,Wisconsin,Kentucky,Wisconsin,0,0.5008278712030092,1,Kentucky,-7,1.335516971652234,8.335516971652234
2015,Duke,Wisconsin,Duke,Wisconsin,1,0.48936286672676554,0,Wisconsin,5,0.8435273592231379,4.156472640776862
2015,Wisconsin,Duke,Wisconsin,Duke,0,0.5303919920072543,1,Wisconsin,-5,1.8321747493005174,6.832174749300517
2016,FGCU,F Dickinson,Florida Gulf Coast,Fairleigh Dickinson,1,0.5589226500123368,1,FGCU,31,3.4972578982101687,27.50274210178983
2016,F Dickinson,FGCU,Fairleigh Dickinson,Florida Gulf Coast,0,0.44248444788591723,0,FGCU,-31,-1.512282420550405,29.487717579449594
2016,Wichita St,Vanderbilt,Wichita State,Vanderbilt,1,0.5217057343775351,1,Wichita St,20,0.14574176536362723,19.854258234636372
2016,Vanderbilt,Wichita St,Vanderbilt,Wichita State,0,0.5316931776181514,1,Vanderbilt,-20,-0.34069839898905624,19.659301601010945
2016,Holy Cross,Southern Univ,Holy Cross,Southern,1,0.4858867726724681,0,Southern Univ,4,0.15507522666379497,3.844924773336205
2016,Southern Univ,Holy Cross,Southern,Holy Cross,0,0.5638575624603065,1,Southern Univ,-4,2.5711552191662395,6.57115521916624
2016,Michigan,Tulsa,Michigan,Tulsa,1,0.5603007154339481,1,Michigan,5,1.2703857262467804,3.72961427375322
2016,Tulsa,Michigan,Tulsa,Michigan,0,0.5047239468301561,1,Tulsa,-5,-0.3059333460440914,4.694066653955908
2016,Ark Little Rock,Purdue,Little Rock,Purdue,1,0.42667433685970413,0,Purdue,2,-2.032708234939407,4.032708234939407
2016,Purdue,Ark Little Rock,Purdue,Little Rock,0,0.6042396557092112,1,Purdue,-2,3.1430306778557986,5.143030677855799
2016,Butler,Texas Tech,Butler,Texas Tech,1,0.5303059180072258,1,Butler,10,1.956480428916063,8.043519571083937
2016,Texas Tech,Butler,Texas Tech,Butler,0,0.48067562008607617,0,Butler,-10,-1.2599136244629137,8.740086375537086
2016,Connecticut,Colorado,UConn,Colorado,1,0.5659021038270854,1,Connecticut,7,1.1570948973970723,5.842905102602928
2016,Colorado,Connecticut,Colorado,UConn,0,0.4476804329511778,0,Connecticut,-7,-1.1447853221310629,5.855214677868937
2016,Duke,UNC Wilmington,Duke,UNC Wilmington,1,0.6380013567846706,1,Duke,8,4.824034242398977,3.1759657576010234
2016,UNC Wilmington,Duke,UNC Wilmington,Duke,0,0.3570721363567852,0,Duke,-8,-4.96449684289337,3.03550315710663
2016,Gonzaga,Seton Hall,Gonzaga,Seton Hall,1,0.5132570923034848,1,Gonzaga,16,0.17311353876972638,15.826886461230274
2016,Seton Hall,Gonzaga,Seton Hall,Gonzaga,0,0.4788153886444655,0,Gonzaga,-16,-1.3608678285227855,14.639132171477215
2016,Indiana,Chattanooga,Indiana,Chattanooga,1,0.6404639297473799,1,Indiana,25,2.0302419721140024,22.969758027885998
2016,Chattanooga,Indiana,Chattanooga,Indiana,0,0.3475206533697201,0,Indiana,-25,-4.517924033879958,20.482075966120043
2016,Iowa St,Iona,Iowa State,Iona,1,0.6579318155017729,1,Iowa St,13,4.075151735925864,8.924848264074136
2016,Iona,Iowa St,Iona,Iowa State,0,0.36814735265032866,0,Iowa St,-13,-4.371636640627527,8.628363359372473
2016,Kansas,Austin Peay,Kansas,Austin Peay,1,0.7738940031254842,1,Kansas,26,11.338710090619431,14.661289909380569
2016,Austin Peay,Kansas,Austin Peay,Kansas,0,0.22547523820333584,0,Kansas,-26,-10.935809004092643,15.064190995907357
2016,Kentucky,Stony Brook,Kentucky,Stony Brook,1,0.6609834755854598,1,Kentucky,28,4.382130958791493,23.617869041208507
2016,Stony Brook,Kentucky,Stony Brook,Kentucky,0,0.32411001027563796,0,Kentucky,-28,-4.945694769562111,23.05430523043789
2016,Miami FL,Buffalo,Miami,Buffalo,1,0.6905562938814985,1,Miami FL,7,7.055105706980043,0.05510570698004269
2016,Buffalo,Miami FL,Buffalo,Miami,0,0.3157395541057403,0,Miami FL,-7,-5.9892829945917265,1.0107170054082735
2016,North Carolina,FGCU,North Carolina,Florida Gulf Coast,1,0.7413499070633762,1,North Carolina,16,9.436494600067025,6.563505399932975
2016,FGCU,North Carolina,Florida Gulf Coast,North Carolina,0,0.24354774770015267,0,North Carolina,-16,-11.050727901887267,4.949272098112733
2016,Providence,USC,Providence,USC,1,0.4906052071085218,0,USC,1,0.017477127099291296,0.9825228729007087
2016,USC,Providence,USC,Providence,0,0.5148653313531703,1,USC,-1,1.6835184114127764,2.683518411412776
2016,Virginia,Hampton,Virginia,Hampton,1,0.8036096183650699,1,Virginia,36,14.43351178351801,21.56648821648199
2016,Hampton,Virginia,Hampton,Virginia,0,0.21125577877619206,0,Virginia,-36,-17.563084739926616,18.436915260073384
2016,Wichita St,Arizona,Wichita State,Arizona,1,0.5056000142759678,1,Wichita St,10,-0.7405453272249033,10.740545327224904
2016,Arizona,Wichita St,Arizona,Wichita State,0,0.5371764560287358,1,Arizona,-10,0.7429936650233316,10.74299366502333
2016,Yale,Baylor,Yale,Baylor,1,0.4094298004019821,0,Baylor,4,-2.411573166218474,6.411573166218474
2016,Baylor,Yale,Baylor,Yale,0,0.55542619978019,1,Baylor,-4,2.497782707631664,6.497782707631664
2016,Hawaii,California,Hawaii,California,1,0.4324745296911385,0,California,11,-2.0793076379600994,13.079307637960099
2016,California,Hawaii,California,Hawaii,0,0.5899331055858889,1,California,-11,2.456943078089336,13.456943078089337
2016,Iowa,Temple,Iowa,Temple,1,0.603982732329501,1,Iowa,2,3.6030240408087186,1.6030240408087186
2016,Temple,Iowa,Temple,Iowa,0,0.4138630112881886,0,Iowa,-2,-3.4262388286361145,1.4262388286361145
2016,Maryland,S Dakota St,Maryland,South Dakota State,1,0.6178879495592344,1,Maryland,5,2.65886903199529,2.34113096800471
2016,S Dakota St,Maryland,South Dakota State,Maryland,0,0.39458745314318583,0,Maryland,-5,-3.50087065646299,1.4991293435370099
2016,MTSU,Michigan St,Middle Tennessee,Michigan State,1,0.30239708924408587,0,Michigan St,9,-9.170464577565959,18.17046457756596
2016,Michigan St,MTSU,Michigan State,Middle Tennessee,0,0.7150452350790747,1,Michigan St,-9,7.637752290852675,16.637752290852674
2016,Northern Iowa,Texas,Northern Iowa,Texas,1,0.49240252646162025,0,Texas,3,-0.5679414413527472,3.567941441352747
2016,Texas,Northern Iowa,Texas,Northern Iowa,0,0.5732296237781334,1,Texas,-3,2.4373758296715535,5.437375829671554
2016,Notre Dame,Michigan,Notre Dame,Michigan,1,0.555812414418644,1,Notre Dame,7,2.2290638528155466,4.770936147184454
2016,Michigan,Notre Dame,Michigan,Notre Dame,0,0.47359574535392474,0,Notre Dame,-7,-1.8117454020724661,5.188254597927534
2016,Oregon,Holy Cross,Oregon,Holy Cross,1,0.7795582225508848,1,Oregon,39,12.350611842773786,26.649388157226213
2016,Holy Cross,Oregon,Holy Cross,Oregon,0,0.24493245761790167,0,Oregon,-39,-11.90622181810955,27.09377818189045
2016,SF Austin,West Virginia,Stephen F. Austin,West Virginia,1,0.4248515032723298,0,West Virginia,14,-0.5221730315137121,14.522173031513713
2016,West Virginia,SF Austin,West Virginia,Stephen F. Austin,0,0.5755283435256241,1,West Virginia,-14,5.101751895943079,19.101751895943078
2016,St Joseph's PA,Cincinnati,Saint Joseph's,Cincinnati,1,0.5212426981049179,1,St Joseph's PA,2,1.5006719784496472,0.49932802155035283
2016,Cincinnati,St Joseph's PA,Cincinnati,Saint Joseph's,0,0.4980279793010174,0,St Joseph's PA,-2,0.26683389993818774,2.2668338999381876
2016,Syracuse,Dayton,Syracuse,Dayton,1,0.5531979806136376,1,Syracuse,19,1.348522260709507,17.651477739290492
2016,Dayton,Syracuse,Dayton,Syracuse,0,0.4538565687128679,0,Syracuse,-19,-1.3774665377053528,17.622533462294648
2016,VCU,Oregon St,VCU,Oregon State,1,0.5245679554593917,1,VCU,8,1.4606585429659253,6.539341457034075
2016,Oregon St,VCU,Oregon State,VCU,0,0.49763015670195976,0,VCU,-8,1.3489419521362718,9.348941952136272
2016,Villanova,UNC Asheville,Villanova,UNC Asheville,1,0.7654354663306966,1,Villanova,30,11.075320026076694,18.924679973923304
2016,UNC Asheville,Villanova,UNC Asheville,Villanova,0,0.2605639768920987,0,Villanova,-30,-10.248098805550118,19.751901194449882
2016,Wisconsin,Pittsburgh,Wisconsin,Pittsburgh,1,0.5009964113673063,1,Wisconsin,4,-0.31864169506746287,4.318641695067463
2016,Pittsburgh,Wisconsin,Pittsburgh,Wisconsin,0,0.4912736103796282,0,Wisconsin,-4,0.3262827823533003,4.3262827823533
2016,Xavier,Weber St,Xavier,Weber State,1,0.6864679096746085,1,Xavier,18,7.297795537591269,10.70220446240873
2016,Weber St,Xavier,Weber State,Xavier,0,0.33769014719727036,0,Xavier,-18,-5.885385369889283,12.114614630110717
2016,Duke,Yale,Duke,Yale,1,0.6160306840689627,1,Duke,7,3.2688826329709735,3.7311173670290265
2016,Yale,Duke,Yale,Duke,0,0.3594590092388955,0,Duke,-7,-4.57606376094485,2.42393623905515
2016,Gonzaga,Utah,Gonzaga,Utah,1,0.5050687130106016,1,Gonzaga,23,0.3624441825274824,22.637555817472517
2016,Utah,Gonzaga,Utah,Gonzaga,0,0.5055942726072922,1,Utah,-23,-0.8598540838422454,22.140145916157756
2016,Indiana,Kentucky,Indiana,Kentucky,1,0.4539658577393705,0,Kentucky,6,1.522201633610253,4.477798366389747
2016,Kentucky,Indiana,Kentucky,Indiana,0,0.5064746774724996,1,Kentucky,-6,0.17491026908888468,6.174910269088885
2016,Iowa St,Ark Little Rock,Iowa State,Little Rock,1,0.6284164856226826,1,Iowa St,17,2.7702893028258386,14.229710697174161
2016,Ark Little Rock,Iowa St,Little Rock,Iowa State,0,0.42140248332082203,0,Iowa St,-17,-0.673868865957935,16.326131134042065
2016,Kansas,Connecticut,Kansas,UConn,1,0.6127489270926924,1,Kansas,12,2.2576145214949084,9.742385478505092
2016,Connecticut,Kansas,UConn,Kansas,0,0.41081071240247446,0,Kansas,-12,-3.000503961644661,8.999496038355339
2016,Miami FL,Wichita St,Miami,Wichita State,1,0.5811281017003933,1,Miami FL,8,0.04684075911785632,7.953159240882144
2016,Wichita St,Miami FL,Wichita State,Miami,0,0.47024149469886056,0,Miami FL,-8,-0.9335390795802958,7.066460920419704
2016,North Carolina,Providence,North Carolina,Providence,1,0.6318493651397779,1,North Carolina,19,2.895964276373766,16.104035723626232
2016,Providence,North Carolina,Providence,North Carolina,0,0.3587804165396921,0,North Carolina,-19,-4.071094268828194,14.928905731171806
2016,Virginia,Butler,Virginia,Butler,1,0.6324038178693494,1,Virginia,8,3.093662571100075,4.906337428899925
2016,Butler,Virginia,Butler,Virginia,0,0.4127467387724226,0,Virginia,-8,-1.9469075050888955,6.0530924949111045
2016,Maryland,Hawaii,Maryland,Hawaii,1,0.613594328568378,1,Maryland,13,2.8039184393319263,10.196081560668073
2016,Hawaii,Maryland,Hawaii,Maryland,0,0.40735212302315216,0,Maryland,-13,-1.6781433151638152,11.321856684836185
2016,Notre Dame,SF Austin,Notre Dame,Stephen F. Austin,1,0.5666885147020387,1,Notre Dame,1,2.7687659998424317,1.7687659998424317
2016,SF Austin,Notre Dame,Stephen F. Austin,Notre Dame,0,0.433305523972801,0,Notre Dame,-1,-1.9494190710549577,0.9494190710549577
2016,Oklahoma,VCU,Oklahoma,VCU,1,0.595278896586995,1,Oklahoma,4,4.24130135843413,0.24130135843413036
2016,VCU,Oklahoma,VCU,Oklahoma,0,0.41658092642508343,0,Oklahoma,-4,-2.2647498845212697,1.7352501154787303
2016,Oregon,St Joseph's PA,Oregon,Saint Joseph's,1,0.5830666705164447,1,Oregon,5,2.1866457527599272,2.8133542472400728
2016,St Joseph's PA,Oregon,Saint Joseph's,Oregon,0,0.445054908961679,0,Oregon,-5,-1.0200001614521572,3.979999838547843
2016,Syracuse,MTSU,Syracuse,Middle Tennessee,1,0.6296521742978275,1,Syracuse,25,4.51643742620681,20.48356257379319
2016,MTSU,Syracuse,Middle Tennessee,Syracuse,0,0.37936480708038606,0,Syracuse,-25,-3.725005468004147,21.27499453199585
2016,Texas A&M,Northern Iowa,Texas A&M,Northern Iowa,1,0.5994985014842349,1,Texas A&M,4,2.3540663871624594,1.6459336128375406
2016,Northern Iowa,Texas A&M,Northern Iowa,Texas A&M,0,0.463773201678803,0,Texas A&M,-4,-2.3834885038528677,1.6165114961471323
2016,Villanova,Iowa,Villanova,Iowa,1,0.617758845886065,1,Villanova,19,2.970562560530633,16.029437439469366
2016,Iowa,Villanova,Iowa,Villanova,0,0.4100074222769449,0,Villanova,-19,-2.459515264017581,16.540484735982417
2016,Wisconsin,Xavier,Wisconsin,Xavier,1,0.4449603122052265,0,Xavier,3,0.793542955350544,2.206457044649456
2016,Xavier,Wisconsin,Xavier,Wisconsin,0,0.5649913823585024,1,Xavier,-3,-0.9224282862065939,2.077571713793406
2016,Kansas,Maryland,Kansas,Maryland,1,0.5768344507767873,1,Kansas,16,0.9402290645613358,15.059770935438664
2016,Maryland,Kansas,Maryland,Kansas,0,0.4315642556979254,0,Kansas,-16,-3.607811887906402,12.392188112093597
2016,Oklahoma,Texas A&M,Oklahoma,Texas A&M,1,0.5377102553684143,1,Oklahoma,14,1.1013489528147105,12.89865104718529
2016,Texas A&M,Oklahoma,Texas A&M,Oklahoma,0,0.4611122482859881,0,Oklahoma,-14,-0.981205086822888,13.018794913177112
2016,Oregon,Duke,Oregon,Duke,1,0.4882099123942311,0,Duke,14,0.28098270123738855,13.719017298762612
2016,Duke,Oregon,Duke,Oregon,0,0.4982940209675346,0,Oregon,-14,0.90100267513636,14.90100267513636
2016,Villanova,Miami FL,Villanova,Miami,1,0.5888188678725674,1,Villanova,23,2.2528584597655397,20.74714154023446
2016,Miami FL,Villanova,Miami,Villanova,0,0.4437933107723967,0,Villanova,-23,-1.976225711463502,21.023774288536497
2016,North Carolina,Indiana,North Carolina,Indiana,1,0.5432393670430031,1,North Carolina,15,2.4327461545785316,12.567253845421469
2016,Indiana,North Carolina,Indiana,North Carolina,0,0.41583149082301757,0,North Carolina,-15,-2.8039410235260696,12.19605897647393
2016,Notre Dame,Wisconsin,Notre Dame,Wisconsin,1,0.5335246540555979,1,Notre Dame,5,1.193255686397639,3.806744313602361
2016,Wisconsin,Notre Dame,Wisconsin,Notre Dame,0,0.45808707869056997,0,Notre Dame,-5,-1.1390052012393086,3.860994798760691
2016,Syracuse,Gonzaga,Syracuse,Gonzaga,1,0.4791513699494329,0,Gonzaga,3,-0.5166104998112904,3.51661049981129
2016,Gonzaga,Syracuse,Gonzaga,Syracuse,0,0.5077725887412704,1,Gonzaga,-3,1.2904254880442143,4.290425488044214
2016,Virginia,Iowa St,Virginia,Iowa State,1,0.5757896832659163,1,Virginia,13,3.9975706193338865,9.002429380666113
2016,Iowa St,Virginia,Iowa State,Virginia,0,0.47471090848896397,0,Virginia,-13,-5.821529449580314,7.178470550419686
2016,Oklahoma,Oregon,Oklahoma,Oregon,1,0.5061798864352343,1,Oklahoma,12,0.09832878335261513,11.901671216647385
2016,Oregon,Oklahoma,Oregon,Oklahoma,0,0.4908964173101454,0,Oklahoma,-12,-0.498397006792352,11.501602993207648
2016,Villanova,Kansas,Villanova,Kansas,1,0.5418212763749222,1,Villanova,5,0.5412323155622559,4.458767684437744
2016,Kansas,Villanova,Kansas,Villanova,0,0.48967904114019983,0,Villanova,-5,-1.4165595179602315,3.5834404820397685
2016,North Carolina,Notre Dame,North Carolina,Notre Dame,1,0.571007074311056,1,North Carolina,14,2.30631560928837,11.69368439071163
2016,Notre Dame,North Carolina,Notre Dame,North Carolina,0,0.3935977712793172,0,North Carolina,-14,-3.4574931220287497,10.54250687797125
2016,Syracuse,Virginia,Syracuse,Virginia,1,0.395213454214645,0,Virginia,6,-3.1566096427874824,9.156609642787483
2016,Virginia,Syracuse,Virginia,Syracuse,0,0.6158733374558358,1,Virginia,-6,2.049640202381275,8.049640202381275
2016,North Carolina,Syracuse,North Carolina,Syracuse,1,0.5877524823827412,1,North Carolina,17,0.024674898682850645,16.97532510131715
2016,Syracuse,North Carolina,Syracuse,North Carolina,0,0.3716419008349978,0,North Carolina,-17,-3.6860736064085438,13.313926393591457
2016,Villanova,Oklahoma,Villanova,Oklahoma,1,0.576912987600688,1,Villanova,44,1.4709781976332792,42.52902180236672
2016,Oklahoma,Villanova,Oklahoma,Villanova,0,0.44476182117563867,0,Villanova,-44,-2.182095025090572,41.817904974909425
2016,Villanova,North Carolina,Villanova,North Carolina,1,0.5253426904690452,1,Villanova,3,0.5806497547986578,2.4193502452013425
2016,North Carolina,Villanova,North Carolina,Villanova,0,0.47605475661869623,0,Villanova,-3,0.5531648275508202,3.55316482755082
2017,Kansas St,Wake Forest,Kansas State,Wake Forest,1,0.4997227791545676,0,Wake Forest,7,-1.0533076097562581,8.053307609756258
2017,Wake Forest,Kansas St,Wake Forest,Kansas State,0,0.5149530534167989,1,Wake Forest,-7,2.393873544752042,9.393873544752042
2017,Mt St Mary's,New Orleans,Mount St. Mary's,New Orleans,1,0.5015294419506124,1,Mt St Mary's,1,0.6034043917924574,0.3965956082075426
2017,New Orleans,Mt St Mary's,New Orleans,Mount St. Mary's,0,0.48683136990195974,0,Mt St Mary's,-1,0.3711294104757678,1.3711294104757679
2017,UC Davis,NC Central,UC Davis,North Carolina Central,1,0.46179436373530575,0,NC Central,4,-1.8477571423750687,5.847757142375069
2017,NC Central,UC Davis,North Carolina Central,UC Davis,0,0.549667779195144,1,NC Central,-4,1.2458648146263194,5.245864814626319
2017,USC,Providence,USC,Providence,1,0.5344936261607623,1,USC,4,1.8483719400370435,2.1516280599629565
2017,Providence,USC,Providence,USC,0,0.49301798072993325,0,USC,-4,-0.7162667676320491,3.283733232367951
2017,Arizona,North Dakota,Arizona,North Dakota,1,0.7163029270255471,1,Arizona,18,10.000587299881548,7.999412700118452
2017,North Dakota,Arizona,North Dakota,Arizona,0,0.31475087668246937,0,Arizona,-18,-7.961507505368785,10.038492494631214
2017,Butler,Winthrop,Butler,Winthrop,1,0.6789098204626193,1,Butler,12,5.520154576688261,6.479845423311739
2017,Winthrop,Butler,Winthrop,Butler,0,0.3762795556937603,0,Butler,-12,-3.663564398373005,8.336435601626995
2017,Florida,ETSU,Florida,East Tennessee State,1,0.6670071165089941,1,Florida,15,5.867410179726944,9.132589820273056
2017,ETSU,Florida,East Tennessee State,Florida,0,0.3572481604863885,0,Florida,-15,-3.492052897421077,11.507947102578923
2017,Florida St,FGCU,Florida State,Florida Gulf Coast,1,0.6379044031905015,1,Florida St,6,4.330181583595389,1.6698184164046106
2017,FGCU,Florida St,Florida Gulf Coast,Florida State,0,0.3559038551602068,0,Florida St,-6,-4.873151392870658,1.1268486071293422
2017,Gonzaga,S Dakota St,Gonzaga,South Dakota State,1,0.7637678235357368,1,Gonzaga,20,9.954772429940277,10.045227570059723
2017,S Dakota St,Gonzaga,South Dakota State,Gonzaga,0,0.26040179201091,0,Gonzaga,-20,-1.140929760237683,18.859070239762318
2017,Iowa St,Nevada,Iowa State,Nevada,1,0.6323000376942234,1,Iowa St,11,2.5089343727818942,8.491065627218106
2017,Nevada,Iowa St,Nevada,Iowa State,0,0.4105201913284976,0,Iowa St,-11,-1.4974833533374425,9.502516646662558
2017,MTSU,Minnesota,Middle Tennessee,Minnesota,1,0.4854295265906604,0,Minnesota,9,-1.1644538331088325,10.164453833108833
2017,Minnesota,MTSU,Minnesota,Middle Tennessee,0,0.559171683104348,1,Minnesota,-9,2.5409221801923842,11.540922180192384
2017,Northwestern,Vanderbilt,Northwestern,Vanderbilt,1,0.5077656020174847,1,Northwestern,2,0.10539811848037672,1.8946018815196233
2017,Vanderbilt,Northwestern,Vanderbilt,Northwestern,0,0.5228688785924184,1,Vanderbilt,-2,0.5335857032170956,2.5335857032170956
2017,Notre Dame,Princeton,Notre Dame,Princeton,1,0.6298603575253179,1,Notre Dame,2,2.938029590051489,0.9380295900514888
2017,Princeton,Notre Dame,Princeton,Notre Dame,0,0.44594384296538214,0,Notre Dame,-2,-1.1961991744962925,0.8038008255037075
2017,Purdue,Vermont,Purdue,Vermont,1,0.627468440617294,1,Purdue,10,2.524513276852136,7.475486723147863
2017,Vermont,Purdue,Vermont,Purdue,0,0.40891503630610276,0,Purdue,-10,-1.1440945772572932,8.855905422742707
2017,St Mary's CA,VCU,Saint Mary's,VCU,1,0.6006584780293225,1,St Mary's CA,8,3.7485433784102784,4.251456621589721
2017,VCU,St Mary's CA,VCU,Saint Mary's,0,0.43194024438200146,0,St Mary's CA,-8,-3.7800508416236447,4.219949158376355
2017,Villanova,Mt St Mary's,Villanova,Mount St. Mary's,1,0.7789465677064645,1,Villanova,20,8.645989484759742,11.354010515240258
2017,Mt St Mary's,Villanova,Mount St. Mary's,Villanova,0,0.24814126213460075,0,Villanova,-20,-9.328520692524732,10.671479307475268
2017,Virginia,UNC Wilmington,Virginia,UNC Wilmington,1,0.6163995573513517,1,Virginia,5,5.617878135768011,0.6178781357680112
2017,UNC Wilmington,Virginia,UNC Wilmington,Virginia,0,0.44210965733271473,0,Virginia,-5,-8.692697182144393,3.692697182144393
